,LOCATION,SUBJECT,TIME,Value
1164,POL,TRY,2009,21.150869
1165,POL,TRY,2010,22.468407
1166,POL,TRY,2011,23.283596
1167,POL,TRY,2012,24.512804
1168,POL,TRY,2013,25.755669
1169,POL,TRY,2014,26.995473999999998
1170,POL,TRY,2015,27.747266999999997
1171,POL,TRY,2016,28.711192999999998
1172,POL,TRY,2017,29.919453000000004
1173,POL,TRY,2018,30.919591999999998
1174,POL,TRY,2019,32.014767
1175,POL,UPPSRY,2000,68.518517
1176,POL,UPPSRY,2001,68.692192
1177,POL,UPPSRY,2002,68.648476
1178,POL,UPPSRY,2003,68.449577
1179,POL,UPPSRY,2004,68.21687299999999
1180,POL,UPPSRY,2005,68.18594399999999
1181,POL,UPPSRY,2006,67.920158
1182,POL,UPPSRY,2007,67.613113
1183,POL,UPPSRY,2008,67.583122
1184,POL,UPPSRY,2009,66.82126600000001
1185,POL,UPPSRY,2010,66.046318
1186,POL,UPPSRY,2011,65.629021
1187,POL,UPPSRY,2012,65.08498399999999
1188,POL,UPPSRY,2013,64.378479
1189,POL,UPPSRY,2014,63.521564
1190,POL,UPPSRY,2015,63.030708
1191,POL,UPPSRY,2016,62.609581000000006
1192,POL,UPPSRY,2017,62.191849
1193,POL,UPPSRY,2018,61.528209999999994
1194,POL,UPPSRY,2019,60.61755
1195,PRT,BUPPSRY,2000,80.625755
1196,PRT,BUPPSRY,2001,79.761848
1197,PRT,BUPPSRY,2002,79.307739
1198,PRT,BUPPSRY,2003,77.178673
1199,PRT,BUPPSRY,2004,74.843437
1200,PRT,BUPPSRY,2005,73.549492
1201,PRT,BUPPSRY,2006,72.390388
1202,PRT,BUPPSRY,2007,72.54441800000001
1203,PRT,BUPPSRY,2008,71.75206
1204,PRT,BUPPSRY,2009,70.095329
1205,PRT,BUPPSRY,2010,68.082458
1206,PRT,BUPPSRY,2011,64.972481
1207,PRT,BUPPSRY,2012,62.369896
1208,PRT,BUPPSRY,2013,59.952484
1209,PRT,BUPPSRY,2014,56.719505000000005
1210,PRT,BUPPSRY,2015,54.877064000000004
1211,PRT,BUPPSRY,2016,53.091141
1212,PRT,BUPPSRY,2017,52.04673
1213,PRT,BUPPSRY,2018,50.189827
1214,PRT,BUPPSRY,2019,47.824013
1215,PRT,TRY,2000,8.8429394
1216,PRT,TRY,2001,9.2361002
1217,PRT,TRY,2002,9.4179335
1218,PRT,TRY,2003,10.958982
1219,PRT,TRY,2004,12.516933
1220,PRT,TRY,2005,12.844431
1221,PRT,TRY,2006,13.480192
1222,PRT,TRY,2007,13.692096
1223,PRT,TRY,2008,14.300379000000001
1224,PRT,TRY,2009,14.666820000000001
1225,PRT,TRY,2010,15.445285
1226,PRT,TRY,2011,17.25703
1227,PRT,TRY,2012,18.534111
1228,PRT,TRY,2013,19.307142000000002
1229,PRT,TRY,2014,21.7169
1230,PRT,TRY,2015,22.857506
1231,PRT,TRY,2016,23.847389
1232,PRT,TRY,2017,24.039421
1233,PRT,TRY,2018,24.984337
1234,PRT,TRY,2019,26.284128000000003
1235,PRT,UPPSRY,2000,10.531308000000001
1236,PRT,UPPSRY,2001,11.002051
1237,PRT,UPPSRY,2002,11.274322999999999
1238,PRT,UPPSRY,2003,11.862341
1239,PRT,UPPSRY,2004,12.639626
1240,PRT,UPPSRY,2005,13.606074
1241,PRT,UPPSRY,2006,14.129419
1242,PRT,UPPSRY,2007,13.763488
1243,PRT,UPPSRY,2008,13.947564000000002
1244,PRT,UPPSRY,2009,15.237851999999998
1245,PRT,UPPSRY,2010,16.472258
1246,PRT,UPPSRY,2011,17.770487
1247,PRT,UPPSRY,2012,19.095991
1248,PRT,UPPSRY,2013,20.740372
1249,PRT,UPPSRY,2014,21.563595
1250,PRT,UPPSRY,2015,22.26543
1251,PRT,UPPSRY,2016,23.06147
1252,PRT,UPPSRY,2017,23.913849
1253,PRT,UPPSRY,2018,24.825838
1254,PRT,UPPSRY,2019,25.891859
1255,SVK,BUPPSRY,2000,16.193579
1256,SVK,BUPPSRY,2001,14.879944
1257,SVK,BUPPSRY,2002,14.090523999999998
1258,SVK,BUPPSRY,2003,13.300556
1259,SVK,BUPPSRY,2004,13.002023
1260,SVK,BUPPSRY,2005,12.130613
1261,SVK,BUPPSRY,2006,11.190296
1262,SVK,BUPPSRY,2007,10.840645
1263,SVK,BUPPSRY,2008,10.066078
1264,SVK,BUPPSRY,2009,9.0549088
1265,SVK,BUPPSRY,2010,9.034791
1266,SVK,BUPPSRY,2011,8.738518699999998
1267,SVK,BUPPSRY,2012,8.2851295
1268,SVK,BUPPSRY,2013,8.2006197
1269,SVK,BUPPSRY,2014,9.1611462
1270,SVK,BUPPSRY,2015,8.7147398
1271,SVK,BUPPSRY,2016,8.2509651
1272,SVK,BUPPSRY,2017,8.6990681
1273,SVK,BUPPSRY,2018,8.421119699999998
1274,SVK,BUPPSRY,2019,8.7892141
1275,SVK,TRY,2000,10.373339999999999
1276,SVK,TRY,2001,10.942797
1277,SVK,TRY,2002,10.958903999999999
1278,SVK,TRY,2003,11.784761999999999
1279,SVK,TRY,2004,12.776853
1280,SVK,TRY,2005,14.004098999999998
1281,SVK,TRY,2006,14.567307000000001
1282,SVK,TRY,2007,14.438412
1283,SVK,TRY,2008,14.763523000000001
1284,SVK,TRY,2009,15.762831
1285,SVK,TRY,2010,17.327984
1286,SVK,TRY,2011,18.617317
1287,SVK,TRY,2012,18.979084
1288,SVK,TRY,2013,19.87734
1289,SVK,TRY,2014,20.379578
1290,SVK,TRY,2015,21.149881
1291,SVK,TRY,2016,21.979519
1292,SVK,TRY,2017,23.095415
1293,SVK,TRY,2018,24.58342
1294,SVK,TRY,2019,25.786274
1295,SVK,UPPSRY,2000,73.433083
1296,SVK,UPPSRY,2001,74.177261
1297,SVK,UPPSRY,2002,74.95056899999999
1298,SVK,UPPSRY,2003,74.91468
1299,SVK,UPPSRY,2004,74.22112299999999
1300,SVK,UPPSRY,2005,73.865288
1301,SVK,UPPSRY,2006,74.242401
1302,SVK,UPPSRY,2007,74.72094
1303,SVK,UPPSRY,2008,75.17040300000001
1304,SVK,UPPSRY,2009,75.182259
1305,SVK,UPPSRY,2010,73.63723
1306,SVK,UPPSRY,2011,72.644165
1307,SVK,UPPSRY,2012,72.735786
1308,SVK,UPPSRY,2013,71.922043
1309,SVK,UPPSRY,2014,70.459274
1310,SVK,UPPSRY,2015,70.13537600000001
1311,SVK,UPPSRY,2016,69.76951600000001
1312,SVK,UPPSRY,2017,68.20552099999999
1313,SVK,UPPSRY,2018,66.99546099999999
1314,SVK,UPPSRY,2019,65.424515
1315,ESP,BUPPSRY,2000,61.405891000000004
1316,ESP,BUPPSRY,2001,59.625758999999995
1317,ESP,BUPPSRY,2002,57.760826
1318,ESP,BUPPSRY,2003,56.340916
1319,ESP,BUPPSRY,2004,54.63604399999999
1320,ESP,BUPPSRY,2005,51.243546
1321,ESP,BUPPSRY,2006,50.311646
1322,ESP,BUPPSRY,2007,49.358928999999996
1323,ESP,BUPPSRY,2008,48.898933
1324,ESP,BUPPSRY,2009,48.375060999999995
1325,ESP,BUPPSRY,2010,47.127037
1326,ESP,BUPPSRY,2011,45.960678
1327,ESP,BUPPSRY,2012,45.344112
1328,ESP,BUPPSRY,2013,44.545615999999995
1329,ESP,BUPPSRY,2014,43.382374
1330,ESP,BUPPSRY,2015,42.565994
1331,ESP,BUPPSRY,2016,41.726074
1332,ESP,BUPPSRY,2017,40.925529
1333,ESP,BUPPSRY,2018,39.884182
1334,ESP,BUPPSRY,2019,38.685894
1335,ESP,TRY,2000,22.704889
1336,ESP,TRY,2001,23.751223
1337,ESP,TRY,2002,24.921057
1338,ESP,TRY,2003,25.625629
1339,ESP,TRY,2004,26.748661
1340,ESP,TRY,2005,28.518796999999996
1341,ESP,TRY,2006,28.809401
1342,ESP,TRY,2007,29.27644
1343,ESP,TRY,2008,29.519303999999998
1344,ESP,TRY,2009,29.989544
1345,ESP,TRY,2010,31.016668
1346,ESP,TRY,2011,31.914559999999998
1347,ESP,TRY,2012,32.649994
1348,ESP,TRY,2013,33.734821000000004
1349,ESP,TRY,2014,34.678776
1350,ESP,TRY,2015,35.081161
1351,ESP,TRY,2016,35.693489
1352,ESP,TRY,2017,36.351273
1353,ESP,TRY,2018,37.252804
1354,ESP,TRY,2019,38.596992
1355,ESP,UPPSRY,2000,15.889219
1356,ESP,UPPSRY,2001,16.623016
1357,ESP,UPPSRY,2002,17.318115
1358,ESP,UPPSRY,2003,18.033455
1359,ESP,UPPSRY,2004,18.615295
1360,ESP,UPPSRY,2005,20.237658
1361,ESP,UPPSRY,2006,20.878954
1362,ESP,UPPSRY,2007,21.364632
1363,ESP,UPPSRY,2008,21.58176
1364,ESP,UPPSRY,2009,21.635395000000003
1365,ESP,UPPSRY,2010,21.856297
1366,ESP,UPPSRY,2011,22.124760000000002
1367,ESP,UPPSRY,2012,22.005894
1368,ESP,UPPSRY,2013,21.719563
1369,ESP,UPPSRY,2014,21.93885
1370,ESP,UPPSRY,2015,22.352846
1371,ESP,UPPSRY,2016,22.580437
1372,ESP,UPPSRY,2017,22.723195999999998
1373,ESP,UPPSRY,2018,22.863016000000002
1374,ESP,UPPSRY,2019,22.717112
1375,SWE,BUPPSRY,2000,22.448189000000003
1376,SWE,BUPPSRY,2001,19.359904999999998
1377,SWE,BUPPSRY,2002,18.423942999999998
1378,SWE,BUPPSRY,2003,17.800028
1379,SWE,BUPPSRY,2004,17.057032
1380,SWE,BUPPSRY,2005,16.40815
1381,SWE,BUPPSRY,2006,15.924377
1382,SWE,BUPPSRY,2007,15.411971
1383,SWE,BUPPSRY,2008,14.958108
1384,SWE,BUPPSRY,2009,14.261110999999998
1385,SWE,BUPPSRY,2010,13.727367000000001
1386,SWE,BUPPSRY,2011,12.964911
1387,SWE,BUPPSRY,2012,12.497745
1388,SWE,BUPPSRY,2013,11.829718
1389,SWE,BUPPSRY,2014,18.445162
1390,SWE,BUPPSRY,2015,18.024088
1391,SWE,BUPPSRY,2016,17.272491
1392,SWE,BUPPSRY,2017,17.003588
1393,SWE,BUPPSRY,2018,16.712725
1394,SWE,BUPPSRY,2019,16.366867000000003
1395,SWE,TRY,2000,30.122953000000003
1396,SWE,TRY,2001,31.602740999999998
1397,SWE,TRY,2002,32.565090000000005
1398,SWE,TRY,2003,33.419739
1399,SWE,TRY,2004,34.529377000000004
1400,SWE,TRY,2005,29.645443
1401,SWE,TRY,2006,30.520433
1402,SWE,TRY,2007,31.328465
1403,SWE,TRY,2008,32.02702
1404,SWE,TRY,2009,33.060085
1405,SWE,TRY,2010,33.868935
1406,SWE,TRY,2011,35.174355
1407,SWE,TRY,2012,35.698952
1408,SWE,TRY,2013,37.034386
1409,SWE,TRY,2014,38.700306
1410,SWE,TRY,2015,39.786552
1411,SWE,TRY,2016,41.139179
1412,SWE,TRY,2017,41.936690999999996
1413,SWE,TRY,2018,43.247318
1414,SWE,TRY,2019,43.970543
1415,SWE,UPPSRY,2000,47.42886
1416,SWE,UPPSRY,2001,49.037354
1417,SWE,UPPSRY,2002,49.010967
1418,SWE,UPPSRY,2003,48.780231
1419,SWE,UPPSRY,2004,48.413593
1420,SWE,UPPSRY,2005,53.946406999999994
1421,SWE,UPPSRY,2006,53.555191
1422,SWE,UPPSRY,2007,53.259563
1423,SWE,UPPSRY,2008,53.014869999999995
1424,SWE,UPPSRY,2009,52.67880600000001
1425,SWE,UPPSRY,2010,52.403698
1426,SWE,UPPSRY,2011,51.860733
1427,SWE,UPPSRY,2012,51.803307000000004
1428,SWE,UPPSRY,2013,51.135899
1429,SWE,UPPSRY,2014,42.85453
1430,SWE,UPPSRY,2015,42.189362
1431,SWE,UPPSRY,2016,41.588328999999995
1432,SWE,UPPSRY,2017,41.059723
1433,SWE,UPPSRY,2018,40.039955
1434,SWE,UPPSRY,2019,39.662586
1435,CHE,BUPPSRY,2000,16.120359
1436,CHE,BUPPSRY,2001,15.138646
1437,CHE,BUPPSRY,2002,15.060054000000001
1438,CHE,BUPPSRY,2003,15.401092000000002
1439,CHE,BUPPSRY,2004,14.979351999999999
1440,CHE,BUPPSRY,2005,14.753095000000002
1441,CHE,BUPPSRY,2006,14.6002
1442,CHE,BUPPSRY,2007,14.042429
1443,CHE,BUPPSRY,2008,13.192060000000001
1444,CHE,BUPPSRY,2009,13.083202
1445,CHE,BUPPSRY,2010,14.966760999999998
1446,CHE,BUPPSRY,2011,15.176706
1447,CHE,BUPPSRY,2012,14.334973000000002
1448,CHE,BUPPSRY,2013,13.589898999999999
1449,CHE,BUPPSRY,2014,12.776213
1450,CHE,BUPPSRY,2015,12.704829
1451,CHE,BUPPSRY,2016,12.564119
1452,CHE,BUPPSRY,2017,12.191644
1453,CHE,BUPPSRY,2018,11.598805
1454,CHE,BUPPSRY,2019,10.993076
1455,CHE,TRY,2000,24.177282
1456,CHE,TRY,2001,25.401982999999998
1457,CHE,TRY,2002,25.385767
1458,CHE,TRY,2003,26.875856
1459,CHE,TRY,2004,28.088779
1460,CHE,TRY,2005,28.763942999999998
1461,CHE,TRY,2006,29.851349
1462,CHE,TRY,2007,31.327906
1463,CHE,TRY,2008,33.652287
1464,CHE,TRY,2009,35.020153
1465,CHE,TRY,2010,33.881504
1466,CHE,TRY,2011,34.000178999999996
1467,CHE,TRY,2012,35.291126
1468,CHE,TRY,2013,37.407191999999995
1469,CHE,TRY,2014,38.428497
1470,CHE,TRY,2015,39.782719
1471,CHE,TRY,2016,41.235473999999996
1472,CHE,TRY,2017,42.594601000000004
1473,CHE,TRY,2018,43.744415000000004
1474,CHE,TRY,2019,44.412537
1475,CHE,UPPSRY,2000,59.702358
1476,CHE,UPPSRY,2001,59.45936999999999
1477,CHE,UPPSRY,2002,59.55418
1478,CHE,UPPSRY,2003,57.723048999999996
1479,CHE,UPPSRY,2004,56.931869999999996
1480,CHE,UPPSRY,2005,56.482964
1481,CHE,UPPSRY,2006,55.54845
1482,CHE,UPPSRY,2007,54.629665
1483,CHE,UPPSRY,2008,53.155655
1484,CHE,UPPSRY,2009,51.896645
1485,CHE,UPPSRY,2010,51.151737
1486,CHE,UPPSRY,2011,50.823112
1487,CHE,UPPSRY,2012,50.373901000000004
1488,CHE,UPPSRY,2013,49.002911
1489,CHE,UPPSRY,2014,48.795288
1490,CHE,UPPSRY,2015,47.512451
1491,CHE,UPPSRY,2016,46.200404999999996
1492,CHE,UPPSRY,2017,45.213757
1493,CHE,UPPSRY,2018,44.65678
1494,CHE,UPPSRY,2019,44.594387
1495,TUR,BUPPSRY,2000,76.703934
1496,TUR,BUPPSRY,2001,76.448608
1497,TUR,BUPPSRY,2002,74.994644
1498,TUR,BUPPSRY,2003,73.536079
1499,TUR,BUPPSRY,2004,72.799454
1500,TUR,BUPPSRY,2005,71.917953
1501,TUR,BUPPSRY,2006,70.854713
1502,TUR,BUPPSRY,2007,70.408333
1503,TUR,BUPPSRY,2008,69.691528
1504,TUR,BUPPSRY,2009,68.94503
1505,TUR,BUPPSRY,2010,68.793961
1506,TUR,BUPPSRY,2011,67.851822
1507,TUR,BUPPSRY,2012,66.135818
1508,TUR,BUPPSRY,2013,65.167839
1509,TUR,BUPPSRY,2014,64.367012
1510,TUR,BUPPSRY,2015,63.007553
1511,TUR,BUPPSRY,2016,61.48654200000001
1512,TUR,BUPPSRY,2017,60.708405000000006
1513,TUR,BUPPSRY,2018,59.763054000000004
1514,TUR,BUPPSRY,2019,58.29987
1515,TUR,TRY,2000,8.3461838
1516,TUR,TRY,2001,8.4432325
1517,TUR,TRY,2002,9.1408987
1518,TUR,TRY,2003,9.704467800000002
1519,TUR,TRY,2004,9.653903
1520,TUR,TRY,2005,10.238610000000001
1521,TUR,TRY,2006,10.919286999999999
1522,TUR,TRY,2007,11.290907
1523,TUR,TRY,2008,12.040659
1524,TUR,TRY,2009,12.710275
1525,TUR,TRY,2010,13.118464000000001
1526,TUR,TRY,2011,14.034094
1527,TUR,TRY,2012,15.290227
1528,TUR,TRY,2013,15.907354999999999
1529,TUR,TRY,2014,16.693634
1530,TUR,TRY,2015,18.020138
1531,TUR,TRY,2016,19.362528
1532,TUR,TRY,2017,20.013071
1533,TUR,TRY,2018,20.780222
1534,TUR,TRY,2019,21.951159
1535,TUR,UPPSRY,2000,14.949883999999999
1536,TUR,UPPSRY,2001,15.108154999999998
1537,TUR,UPPSRY,2002,15.864457999999999
1538,TUR,UPPSRY,2003,16.759451000000002
1539,TUR,UPPSRY,2004,17.546646
1540,TUR,UPPSRY,2005,17.843439
1541,TUR,UPPSRY,2006,18.225998
1542,TUR,UPPSRY,2007,18.300762
1543,TUR,UPPSRY,2008,18.267813
1544,TUR,UPPSRY,2009,18.344694
1545,TUR,UPPSRY,2010,18.087578
1546,TUR,UPPSRY,2011,18.114084
1547,TUR,UPPSRY,2012,18.573956
1548,TUR,UPPSRY,2013,18.924805
1549,TUR,UPPSRY,2014,18.939352
1550,TUR,UPPSRY,2015,18.972310999999998
1551,TUR,UPPSRY,2016,19.15093
1552,TUR,UPPSRY,2017,19.278526
1553,TUR,UPPSRY,2018,19.456722
1554,TUR,UPPSRY,2019,19.74897
1555,GBR,BUPPSRY,2000,37.388611
1556,GBR,BUPPSRY,2001,37.15152
1557,GBR,BUPPSRY,2002,35.746798999999996
1558,GBR,BUPPSRY,2003,34.921486
1559,GBR,BUPPSRY,2004,33.831558
1560,GBR,BUPPSRY,2005,33.16832
1561,GBR,BUPPSRY,2006,29.098894
1562,GBR,BUPPSRY,2007,27.807289
1563,GBR,BUPPSRY,2008,28.359347999999997
1564,GBR,BUPPSRY,2009,26.256871999999998
1565,GBR,BUPPSRY,2010,24.937599
1566,GBR,BUPPSRY,2011,23.167467000000002
1567,GBR,BUPPSRY,2012,21.91477
1568,GBR,BUPPSRY,2013,20.849527
1569,GBR,BUPPSRY,2014,20.834970000000002
1570,GBR,BUPPSRY,2015,20.38233
1571,GBR,BUPPSRY,2016,19.253021
1572,GBR,BUPPSRY,2017,18.831131
1573,GBR,BUPPSRY,2018,20.707432
1574,GBR,BUPPSRY,2019,19.939764
1575,GBR,TRY,2000,25.683083
1576,GBR,TRY,2001,26.126522
1577,GBR,TRY,2002,26.840527
1578,GBR,TRY,2003,27.998172999999998
1579,GBR,TRY,2004,29.338521999999998
1580,GBR,TRY,2005,29.709032
1581,GBR,TRY,2006,34.191841
1582,GBR,TRY,2007,35.536041
1583,GBR,TRY,2008,35.216167
1584,GBR,TRY,2009,36.984959
1585,GBR,TRY,2010,38.187191
1586,GBR,TRY,2011,39.412372999999995
1587,GBR,TRY,2012,40.977753
1588,GBR,TRY,2013,41.891979
1589,GBR,TRY,2014,42.217449
1590,GBR,TRY,2015,44.197987
1591,GBR,TRY,2016,45.766762
1592,GBR,TRY,2017,45.744305
1593,GBR,TRY,2018,45.781677
1594,GBR,TRY,2019,47.189125
1595,GBR,UPPSRY,2000,36.928307000000004
1596,GBR,UPPSRY,2001,36.721958
1597,GBR,UPPSRY,2002,37.412673999999996
1598,GBR,UPPSRY,2003,37.080341
1599,GBR,UPPSRY,2004,36.829921999999996
1600,GBR,UPPSRY,2005,37.12265
1601,GBR,UPPSRY,2006,36.709263
1602,GBR,UPPSRY,2007,36.656673
1603,GBR,UPPSRY,2008,36.424484
1604,GBR,UPPSRY,2009,36.758167
1605,GBR,UPPSRY,2010,36.875209999999996
1606,GBR,UPPSRY,2011,37.420158
1607,GBR,UPPSRY,2012,37.107475
1608,GBR,UPPSRY,2013,37.258495
1609,GBR,UPPSRY,2014,36.947582000000004
1610,GBR,UPPSRY,2015,35.419685
1611,GBR,UPPSRY,2016,34.980216999999996
1612,GBR,UPPSRY,2017,35.424564000000004
1613,GBR,UPPSRY,2018,33.510891
1614,GBR,UPPSRY,2019,32.871109000000004
1615,USA,BUPPSRY,2000,12.557263
1616,USA,BUPPSRY,2001,12.616223
1617,USA,BUPPSRY,2002,12.656255999999999
1618,USA,BUPPSRY,2003,12.469723
1619,USA,BUPPSRY,2004,12.092217999999999
1620,USA,BUPPSRY,2005,12.225617999999999
1621,USA,BUPPSRY,2006,12.203516
1622,USA,BUPPSRY,2007,12.088685
1623,USA,BUPPSRY,2008,11.304346
1624,USA,BUPPSRY,2009,11.355431
1625,USA,BUPPSRY,2010,11.030482000000001
1626,USA,BUPPSRY,2011,10.741900999999999
1627,USA,BUPPSRY,2012,10.692155
1628,USA,BUPPSRY,2013,10.371985
1629,USA,BUPPSRY,2014,10.429553
1630,USA,BUPPSRY,2015,10.457861
1631,USA,BUPPSRY,2016,9.852749800000002
1632,USA,BUPPSRY,2017,9.3544931
1633,USA,BUPPSRY,2018,9.176163699999998
1634,USA,BUPPSRY,2019,9.189870800000001
1635,USA,TRY,2000,36.494774
1636,USA,TRY,2001,37.520222
1637,USA,TRY,2002,38.133007
1638,USA,TRY,2003,38.42197
1639,USA,TRY,2004,39.052997999999995
1640,USA,TRY,2005,39.054728999999995
1641,USA,TRY,2006,39.486282
1642,USA,TRY,2007,40.270866
1643,USA,TRY,2008,41.10516
1644,USA,TRY,2009,41.214626
1645,USA,TRY,2010,41.662415
1646,USA,TRY,2011,42.44838
1647,USA,TRY,2012,43.052437
1648,USA,TRY,2013,43.910252
1649,USA,TRY,2014,44.224616999999995
1650,USA,TRY,2015,44.629397999999995
1651,USA,TRY,2016,45.666354999999996
1652,USA,TRY,2017,46.3568
1653,USA,TRY,2018,47.431145
1654,USA,TRY,2019,48.340187
1655,USA,UPPSRY,2000,50.947959999999995
1656,USA,UPPSRY,2001,49.863556
1657,USA,UPPSRY,2002,49.210739000000004
1658,USA,UPPSRY,2003,49.108307
1659,USA,UPPSRY,2004,48.854782
1660,USA,UPPSRY,2005,48.719654
1661,USA,UPPSRY,2006,48.3102
1662,USA,UPPSRY,2007,47.640446000000004
1663,USA,UPPSRY,2008,47.590492
1664,USA,UPPSRY,2009,47.429943
1665,USA,UPPSRY,2010,47.307102
1666,USA,UPPSRY,2011,46.809719
1667,USA,UPPSRY,2012,46.255409
1668,USA,UPPSRY,2013,45.717762
1669,USA,UPPSRY,2014,45.345833
1670,USA,UPPSRY,2015,44.912739
1671,USA,UPPSRY,2016,44.480896
1672,USA,UPPSRY,2017,44.288703999999996
1673,USA,UPPSRY,2018,43.392693
1674,USA,UPPSRY,2019,42.469944
1675,BRA,BUPPSRY,2007,63.19165400000001
1676,BRA,BUPPSRY,2008,61.16183100000001
1677,BRA,BUPPSRY,2009,59.32708
1678,BRA,BUPPSRY,2011,56.729549
1679,BRA,BUPPSRY,2012,54.996342000000006
1680,BRA,BUPPSRY,2013,53.588863
1681,BRA,BUPPSRY,2014,52.637005
1682,BRA,BUPPSRY,2015,51.127499
1683,BRA,BUPPSRY,2016,49.444931
1684,BRA,BUPPSRY,2017,48.653557
1685,BRA,BUPPSRY,2018,46.954311
1686,BRA,TRY,2007,9.6238279
1687,BRA,TRY,2008,10.795494
1688,BRA,TRY,2009,10.863071000000001
1689,BRA,TRY,2011,11.614742
1690,BRA,TRY,2012,12.993286
1691,BRA,TRY,2013,13.746482
1692,BRA,TRY,2014,14.321353
1693,BRA,TRY,2015,14.794607999999998
1694,BRA,TRY,2016,16.941195
1695,BRA,TRY,2017,17.228626000000002
1696,BRA,TRY,2018,18.429998
1697,BRA,UPPSRY,2007,27.184517
1698,BRA,UPPSRY,2008,28.042675
1699,BRA,UPPSRY,2009,29.809849
1700,BRA,UPPSRY,2011,31.655708
1701,BRA,UPPSRY,2012,32.010372
1702,BRA,UPPSRY,2013,32.664654
1703,BRA,UPPSRY,2014,33.041641
1704,BRA,UPPSRY,2015,34.077896
1705,BRA,UPPSRY,2016,33.613873
1706,BRA,UPPSRY,2017,34.117816999999995
1707,BRA,UPPSRY,2018,34.615691999999996
1708,CHL,BUPPSRY,2009,43.493384999999996
1709,CHL,BUPPSRY,2011,42.320229
1710,CHL,BUPPSRY,2013,38.585766
1711,CHL,BUPPSRY,2015,35.133507
1712,CHL,BUPPSRY,2017,32.552322
1713,CHL,TRY,2009,17.120726
1714,CHL,TRY,2011,17.813892000000003
1715,CHL,TRY,2013,21.089819
1716,CHL,TRY,2015,22.475199
1717,CHL,TRY,2017,25.168179000000002
1718,CHL,UPPSRY,2009,39.385891
1719,CHL,UPPSRY,2011,39.865879
1720,CHL,UPPSRY,2013,40.324417
1721,CHL,UPPSRY,2015,42.391296000000004
1722,CHL,UPPSRY,2017,42.279499
1723,CHN,BUPPSRY,2010,75.53817
1724,CHN,TRY,2010,9.6811743
1725,CHN,UPPSRY,2010,14.780653
1726,COL,BUPPSRY,2014,48.033009
1727,COL,BUPPSRY,2015,49.589104
1728,COL,BUPPSRY,2016,47.523586
