,LOCATION,SUBJECT,TIME,Value
1729,COL,BUPPSRY,2017,46.221489
1730,COL,BUPPSRY,2018,44.813713
1731,COL,BUPPSRY,2019,43.28978
1732,COL,TRY,2014,22.356598
1733,COL,TRY,2015,21.562889000000002
1734,COL,TRY,2016,22.247128
1735,COL,TRY,2017,22.491623
1736,COL,TRY,2018,23.391361
1737,COL,TRY,2019,23.819326
1738,COL,UPPSRY,2014,29.610394
1739,COL,UPPSRY,2015,28.848007
1740,COL,UPPSRY,2016,30.229284000000003
1741,COL,UPPSRY,2017,31.286890000000003
1742,COL,UPPSRY,2018,31.794923999999998
1743,COL,UPPSRY,2019,32.890892
1744,EST,BUPPSRY,2000,14.751366
1745,EST,BUPPSRY,2001,13.769239
1746,EST,BUPPSRY,2002,13.215323000000001
1747,EST,BUPPSRY,2003,12.355169
1748,EST,BUPPSRY,2004,11.743241000000001
1749,EST,BUPPSRY,2005,11.341643
1750,EST,BUPPSRY,2006,11.717903
1751,EST,BUPPSRY,2007,11.159678
1752,EST,BUPPSRY,2008,11.692819
1753,EST,BUPPSRY,2009,11.327562
1754,EST,BUPPSRY,2010,10.864561
1755,EST,BUPPSRY,2011,10.989735000000001
1756,EST,BUPPSRY,2012,10.076135
1757,EST,BUPPSRY,2013,9.480652800000001
1758,EST,BUPPSRY,2014,11.895004
1759,EST,BUPPSRY,2015,11.442164
1760,EST,BUPPSRY,2016,11.104439999999999
1761,EST,BUPPSRY,2017,11.317183
1762,EST,BUPPSRY,2018,10.810427
1763,EST,BUPPSRY,2019,9.9434958
1764,EST,TRY,2000,28.669166999999998
1765,EST,TRY,2001,29.479181
1766,EST,TRY,2002,29.358722999999998
1767,EST,TRY,2003,29.649634999999996
1768,EST,TRY,2004,30.712088
1769,EST,TRY,2005,33.025089
1770,EST,TRY,2006,33.118874
1771,EST,TRY,2007,33.146008
1772,EST,TRY,2008,34.176804
1773,EST,TRY,2009,36.065544
1774,EST,TRY,2010,35.423084
1775,EST,TRY,2011,36.889767
1776,EST,TRY,2012,37.605877
1777,EST,TRY,2013,37.345535
1778,EST,TRY,2014,37.499953999999995
1779,EST,TRY,2015,38.030696999999996
1780,EST,TRY,2016,38.756851
1781,EST,TRY,2017,39.663879
1782,EST,TRY,2018,41.130722
1783,EST,TRY,2019,41.368297999999996
1784,EST,UPPSRY,2000,56.579468000000006
1785,EST,UPPSRY,2001,56.75157900000001
1786,EST,UPPSRY,2002,57.425953
1787,EST,UPPSRY,2003,57.99519300000001
1788,EST,UPPSRY,2004,57.544669999999996
1789,EST,UPPSRY,2005,55.633266000000006
1790,EST,UPPSRY,2006,55.163222999999995
1791,EST,UPPSRY,2007,55.694317000000005
1792,EST,UPPSRY,2008,54.130379000000005
1793,EST,UPPSRY,2009,52.606894999999994
1794,EST,UPPSRY,2010,53.712353
1795,EST,UPPSRY,2011,52.120499
1796,EST,UPPSRY,2012,52.317989000000004
1797,EST,UPPSRY,2013,53.173813
1798,EST,UPPSRY,2014,50.605042
1799,EST,UPPSRY,2015,50.527138
1800,EST,UPPSRY,2016,50.138709999999996
1801,EST,UPPSRY,2017,49.018936
1802,EST,UPPSRY,2018,48.058849
1803,EST,UPPSRY,2019,48.688206
1804,IDN,BUPPSRY,2004,77.51673100000001
1805,IDN,BUPPSRY,2005,76.001915
1806,IDN,BUPPSRY,2006,74.035995
1807,IDN,BUPPSRY,2007,73.748695
1808,IDN,BUPPSRY,2008,79.396156
1809,IDN,BUPPSRY,2009,71.04689
1810,IDN,BUPPSRY,2010,69.68969
1811,IDN,BUPPSRY,2011,68.898232
1812,IDN,BUPPSRY,2012,68.246284
1813,IDN,BUPPSRY,2013,67.267471
1814,IDN,BUPPSRY,2014,66.420502
1815,IDN,BUPPSRY,2015,64.566017
1816,IDN,BUPPSRY,2016,62.976006000000005
1817,IDN,BUPPSRY,2017,62.10264599999999
1818,IDN,TRY,2004,8.129610099999999
1819,IDN,TRY,2005,5.4441252
1820,IDN,TRY,2006,6.1217303
1821,IDN,TRY,2007,6.8957992
1822,IDN,TRY,2008,6.4554873
1823,IDN,TRY,2009,7.528502900000001
1824,IDN,TRY,2010,7.9779862999999995
1825,IDN,TRY,2011,8.156499900000002
1826,IDN,TRY,2012,9.007103
1827,IDN,TRY,2013,9.3885174
1828,IDN,TRY,2014,9.678301800000002
1829,IDN,TRY,2015,10.567527
1830,IDN,TRY,2016,11.337651
1831,IDN,TRY,2017,11.857569
1832,IDN,UPPSRY,2004,14.353660999999999
1833,IDN,UPPSRY,2005,18.553963
1834,IDN,UPPSRY,2006,19.842274
1835,IDN,UPPSRY,2007,19.355504999999997
1836,IDN,UPPSRY,2008,14.148354999999999
1837,IDN,UPPSRY,2009,21.424606
1838,IDN,UPPSRY,2010,22.332325
1839,IDN,UPPSRY,2011,22.945270999999998
1840,IDN,UPPSRY,2012,22.746614
1841,IDN,UPPSRY,2013,23.344013
1842,IDN,UPPSRY,2014,23.901196
1843,IDN,UPPSRY,2015,24.866453
1844,IDN,UPPSRY,2016,25.686342
1845,IDN,UPPSRY,2017,26.039787
1846,ISR,BUPPSRY,2002,19.664862
1847,ISR,BUPPSRY,2003,18.085173
1848,ISR,BUPPSRY,2005,21.065123
1849,ISR,BUPPSRY,2007,19.584095
1850,ISR,BUPPSRY,2008,18.767063
1851,ISR,BUPPSRY,2009,18.222622
1852,ISR,BUPPSRY,2010,17.935620999999998
1853,ISR,BUPPSRY,2011,16.986902
1854,ISR,BUPPSRY,2012,15.451829
1855,ISR,BUPPSRY,2013,15.01176
1856,ISR,BUPPSRY,2014,14.64511
1857,ISR,BUPPSRY,2015,14.464885
1858,ISR,BUPPSRY,2016,13.231214999999999
1859,ISR,BUPPSRY,2017,12.625726
1860,ISR,BUPPSRY,2018,13.634554999999999
1861,ISR,BUPPSRY,2019,12.920499000000001
1862,ISR,TRY,2002,42.090389
1863,ISR,TRY,2003,42.894890000000004
1864,ISR,TRY,2005,43.047825
1865,ISR,TRY,2007,43.587070000000004
1866,ISR,TRY,2008,43.980537
1867,ISR,TRY,2009,44.880913
1868,ISR,TRY,2010,45.560074
1869,ISR,TRY,2011,46.396889
1870,ISR,TRY,2012,46.441711
1871,ISR,TRY,2013,47.421043
1872,ISR,TRY,2014,48.53273
1873,ISR,TRY,2015,48.824478000000006
1874,ISR,TRY,2016,49.895348
1875,ISR,TRY,2017,50.91605
1876,ISR,TRY,2018,50.201576
1877,ISR,TRY,2019,50.246292
1878,ISR,UPPSRY,2002,38.244751
1879,ISR,UPPSRY,2003,39.019939
1880,ISR,UPPSRY,2005,35.887051
1881,ISR,UPPSRY,2007,36.828835
1882,ISR,UPPSRY,2008,37.252399
1883,ISR,UPPSRY,2009,36.896465
1884,ISR,UPPSRY,2010,36.504307
1885,ISR,UPPSRY,2011,36.616207
1886,ISR,UPPSRY,2012,38.106457
1887,ISR,UPPSRY,2013,37.567196
1888,ISR,UPPSRY,2014,36.822159
1889,ISR,UPPSRY,2015,36.710636
1890,ISR,UPPSRY,2016,36.87344
1891,ISR,UPPSRY,2017,36.458225
1892,ISR,UPPSRY,2018,36.163872
1893,ISR,UPPSRY,2019,36.83321
1894,LVA,BUPPSRY,2000,16.759621
1895,LVA,BUPPSRY,2001,20.794182
1896,LVA,BUPPSRY,2002,17.904789
1897,LVA,BUPPSRY,2003,17.034329999999997
1898,LVA,BUPPSRY,2004,15.678306
1899,LVA,BUPPSRY,2005,15.580101999999998
1900,LVA,BUPPSRY,2006,15.870779
1901,LVA,BUPPSRY,2007,15.36415
1902,LVA,BUPPSRY,2008,14.141485000000001
1903,LVA,BUPPSRY,2009,13.22369
1904,LVA,BUPPSRY,2010,11.396096
1905,LVA,BUPPSRY,2011,12.062219
1906,LVA,BUPPSRY,2012,10.897214
1907,LVA,BUPPSRY,2013,10.645624
1908,LVA,BUPPSRY,2014,13.338798
1909,LVA,BUPPSRY,2015,12.217953
1910,LVA,BUPPSRY,2016,11.318077
1911,LVA,BUPPSRY,2017,12.391879
1912,LVA,BUPPSRY,2018,12.368317999999999
1913,LVA,BUPPSRY,2019,11.564805999999999
1914,LVA,TRY,2000,18.218045999999998
1915,LVA,TRY,2001,17.809738
1916,LVA,TRY,2002,18.869808
1917,LVA,TRY,2003,17.920399
1918,LVA,TRY,2004,19.785511
1919,LVA,TRY,2005,20.293004999999997
1920,LVA,TRY,2006,20.919746
1921,LVA,TRY,2007,22.18199
1922,LVA,TRY,2008,24.822483
1923,LVA,TRY,2009,25.846195
1924,LVA,TRY,2010,26.946114
1925,LVA,TRY,2011,27.693270000000002
1926,LVA,TRY,2012,29.227177
1927,LVA,TRY,2013,31.011995000000002
1928,LVA,TRY,2014,30.230137
1929,LVA,TRY,2015,31.591949
1930,LVA,TRY,2016,33.361481
1931,LVA,TRY,2017,33.882294
1932,LVA,TRY,2018,33.939289
1933,LVA,TRY,2019,35.707733000000005
1934,LVA,UPPSRY,2000,65.02233100000001
1935,LVA,UPPSRY,2001,61.396080000000005
1936,LVA,UPPSRY,2002,63.225403
1937,LVA,UPPSRY,2003,65.045273
1938,LVA,UPPSRY,2004,64.536186
1939,LVA,UPPSRY,2005,64.126892
1940,LVA,UPPSRY,2006,63.209472999999996
1941,LVA,UPPSRY,2007,62.453860999999996
1942,LVA,UPPSRY,2008,61.036030000000004
1943,LVA,UPPSRY,2009,60.930115
1944,LVA,UPPSRY,2010,61.657791
1945,LVA,UPPSRY,2011,60.244510999999996
1946,LVA,UPPSRY,2012,59.875609999999995
1947,LVA,UPPSRY,2013,58.342381
1948,LVA,UPPSRY,2014,56.431065000000004
1949,LVA,UPPSRY,2015,56.190098
1950,LVA,UPPSRY,2016,55.32044200000001
1951,LVA,UPPSRY,2017,53.725826
1952,LVA,UPPSRY,2018,53.69239399999999
1953,LVA,UPPSRY,2019,52.727458999999996
1954,RUS,BUPPSRY,2010,7.195199000000001
1955,RUS,BUPPSRY,2011,7.2196174
1956,RUS,BUPPSRY,2012,6.9798198000000005
1957,RUS,BUPPSRY,2013,6.712987400000001
1958,RUS,BUPPSRY,2014,6.633194400000001
1959,RUS,BUPPSRY,2015,6.3395805
1960,RUS,BUPPSRY,2016,6.0239758000000005
1961,RUS,BUPPSRY,2017,4.757205
1962,RUS,BUPPSRY,2018,4.8022981
1963,RUS,TRY,2010,50.371468
1964,RUS,TRY,2011,50.557613
1965,RUS,TRY,2012,50.516804
1966,RUS,TRY,2013,51.261497
1967,RUS,TRY,2014,51.567863
1968,RUS,TRY,2015,52.42807
1969,RUS,TRY,2016,53.056892000000005
1970,RUS,TRY,2017,56.70015
1971,RUS,TRY,2018,56.72552099999999
1972,RUS,UPPSRY,2010,42.433334
1973,RUS,UPPSRY,2011,42.222771
1974,RUS,UPPSRY,2012,42.503376
1975,RUS,UPPSRY,2013,42.025513000000004
1976,RUS,UPPSRY,2014,41.798943
1977,RUS,UPPSRY,2015,41.232349
1978,RUS,UPPSRY,2016,40.919132
1979,RUS,UPPSRY,2017,38.542645
1980,RUS,UPPSRY,2018,38.472183
1981,SVN,BUPPSRY,2000,25.176582
1982,SVN,BUPPSRY,2002,22.982054
1983,SVN,BUPPSRY,2003,21.86058
1984,SVN,BUPPSRY,2004,20.331007
1985,SVN,BUPPSRY,2005,19.703846
1986,SVN,BUPPSRY,2006,18.436632
1987,SVN,BUPPSRY,2007,18.181656
1988,SVN,BUPPSRY,2008,17.956785
1989,SVN,BUPPSRY,2009,16.713486
1990,SVN,BUPPSRY,2010,16.689947
1991,SVN,BUPPSRY,2011,15.523709
1992,SVN,BUPPSRY,2012,15.027220999999999
1993,SVN,BUPPSRY,2013,14.546692000000002
1994,SVN,BUPPSRY,2014,14.274657000000001
1995,SVN,BUPPSRY,2015,13.213673000000002
1996,SVN,BUPPSRY,2016,12.655439999999999
1997,SVN,BUPPSRY,2017,12.3177
1998,SVN,BUPPSRY,2018,11.862703
1999,SVN,BUPPSRY,2019,11.202892
2000,SVN,TRY,2000,15.726464000000002
2001,SVN,TRY,2002,15.257369
2002,SVN,TRY,2003,17.744364
2003,SVN,TRY,2004,19.040981
2004,SVN,TRY,2005,20.171976
2005,SVN,TRY,2006,21.387041
2006,SVN,TRY,2007,22.227601999999997
2007,SVN,TRY,2008,22.637665
2008,SVN,TRY,2009,23.315817000000003
2009,SVN,TRY,2010,23.716619
2010,SVN,TRY,2011,25.09059
2011,SVN,TRY,2012,26.439034999999997
2012,SVN,TRY,2013,27.880540999999997
2013,SVN,TRY,2014,28.600915999999998
2014,SVN,TRY,2015,30.173296
2015,SVN,TRY,2016,30.735788
2016,SVN,TRY,2017,34.302807
2017,SVN,TRY,2018,32.455208
2018,SVN,TRY,2019,33.283279
2019,SVN,UPPSRY,2000,59.096954000000004
2020,SVN,UPPSRY,2002,61.760578
2021,SVN,UPPSRY,2003,60.395054
2022,SVN,UPPSRY,2004,60.628014
2023,SVN,UPPSRY,2005,60.12418
2024,SVN,UPPSRY,2006,60.176327
2025,SVN,UPPSRY,2007,59.590743999999994
2026,SVN,UPPSRY,2008,59.405547999999996
2027,SVN,UPPSRY,2009,59.97069499999999
2028,SVN,UPPSRY,2010,59.593433
2029,SVN,UPPSRY,2011,59.3857
2030,SVN,UPPSRY,2012,58.533744999999996
2031,SVN,UPPSRY,2013,57.572768999999994
2032,SVN,UPPSRY,2014,57.124428
2033,SVN,UPPSRY,2015,56.613032999999994
2034,SVN,UPPSRY,2016,56.608771999999995
2035,SVN,UPPSRY,2017,53.379493999999994
2036,SVN,UPPSRY,2018,55.682087
2037,SVN,UPPSRY,2019,55.513828000000004
2038,ZAF,BUPPSRY,2008,38.194649
2039,ZAF,BUPPSRY,2009,36.146446000000005
2040,ZAF,BUPPSRY,2010,35.004402
2041,ZAF,BUPPSRY,2011,33.650253
2042,ZAF,BUPPSRY,2012,32.204399
2043,ZAF,BUPPSRY,2013,30.601843
2044,ZAF,BUPPSRY,2014,29.172258000000003
2045,ZAF,BUPPSRY,2015,29.262597999999997
2046,ZAF,BUPPSRY,2016,28.341501
2047,ZAF,BUPPSRY,2017,26.727197999999998
2048,ZAF,BUPPSRY,2018,25.827738
2049,ZAF,TRY,2008,5.1217265
2050,ZAF,TRY,2009,5.0579209
2051,ZAF,TRY,2010,5.269074400000001
2052,ZAF,TRY,2011,5.650092099999999
2053,ZAF,TRY,2012,5.5786242
2054,ZAF,TRY,2013,6.4559345
2055,ZAF,TRY,2014,6.4785309
2056,ZAF,TRY,2015,6.988938799999999
2057,ZAF,TRY,2016,6.9798017
2058,ZAF,TRY,2017,7.4416285
2059,ZAF,TRY,2018,7.1976118
2060,ZAF,UPPSRY,2008,56.683624
2061,ZAF,UPPSRY,2009,58.79563100000001
2062,ZAF,UPPSRY,2010,59.726521
2063,ZAF,UPPSRY,2011,60.699654
2064,ZAF,UPPSRY,2012,62.216976
2065,ZAF,UPPSRY,2013,62.942223
2066,ZAF,UPPSRY,2014,64.349213
2067,ZAF,UPPSRY,2015,63.748463
2068,ZAF,UPPSRY,2016,64.678696
2069,ZAF,UPPSRY,2017,65.83116899999999
2070,ZAF,UPPSRY,2018,66.974648
2071,OAVG,BUPPSRY,2000,35.503431
2072,OAVG,BUPPSRY,2001,36.147895
2073,OAVG,BUPPSRY,2002,33.960143
2074,OAVG,BUPPSRY,2003,32.615308
2075,OAVG,BUPPSRY,2004,31.699633000000002
2076,OAVG,BUPPSRY,2005,29.956083000000003
2077,OAVG,BUPPSRY,2006,29.291452000000003
2078,OAVG,BUPPSRY,2007,28.529906
2079,OAVG,BUPPSRY,2008,27.700151
2080,OAVG,BUPPSRY,2009,27.149623
2081,OAVG,BUPPSRY,2010,26.135579
2082,OAVG,BUPPSRY,2011,25.918784
2083,OAVG,BUPPSRY,2012,24.606098
2084,OAVG,BUPPSRY,2013,24.265036
2085,OAVG,BUPPSRY,2014,24.204667
2086,OAVG,BUPPSRY,2015,24.16657
2087,OAVG,BUPPSRY,2016,23.083919
2088,OAVG,BUPPSRY,2017,22.786839
2089,OAVG,BUPPSRY,2018,21.962979
2090,OAVG,BUPPSRY,2019,21.360053
2091,OAVG,TRY,2000,22.081926
2092,OAVG,TRY,2001,22.120269
2093,OAVG,TRY,2002,23.298293
2094,OAVG,TRY,2003,24.677926
2095,OAVG,TRY,2004,25.084334
2096,OAVG,TRY,2005,26.318972
2097,OAVG,TRY,2006,26.525527
2098,OAVG,TRY,2007,27.638786
2099,OAVG,TRY,2008,28.580724
2100,OAVG,TRY,2009,29.333305
2101,OAVG,TRY,2010,30.279058000000003
2102,OAVG,TRY,2011,30.794564
2103,OAVG,TRY,2012,32.215302
2104,OAVG,TRY,2013,32.702543
2105,OAVG,TRY,2014,33.682992999999996
2106,OAVG,TRY,2015,34.014056
2107,OAVG,TRY,2016,35.041219
2108,OAVG,TRY,2017,35.847592999999996
2109,OAVG,TRY,2018,36.940298
2110,OAVG,TRY,2019,38.013061
2111,OAVG,UPPSRY,2000,42.842438
2112,OAVG,UPPSRY,2001,42.16997
2113,OAVG,UPPSRY,2002,43.232013
2114,OAVG,UPPSRY,2003,43.148783
2115,OAVG,UPPSRY,2004,43.710363
2116,OAVG,UPPSRY,2005,44.173901
2117,OAVG,UPPSRY,2006,44.659087
2118,OAVG,UPPSRY,2007,44.236632
2119,OAVG,UPPSRY,2008,44.145846
2120,OAVG,UPPSRY,2009,43.949164
2121,OAVG,UPPSRY,2010,44.037
2122,OAVG,UPPSRY,2011,43.73056
2123,OAVG,UPPSRY,2012,43.641464
2124,OAVG,UPPSRY,2013,43.574834
2125,OAVG,UPPSRY,2014,42.515175
2126,OAVG,UPPSRY,2015,42.239036999999996
2127,OAVG,UPPSRY,2016,42.316454
2128,OAVG,UPPSRY,2017,41.786998
2129,OAVG,UPPSRY,2018,41.513049
2130,OAVG,UPPSRY,2019,41.034244
2131,SAU,BUPPSRY,2014,45.034447
2132,SAU,BUPPSRY,2016,43.492928000000006
2133,SAU,TRY,2014,23.161575
2134,SAU,TRY,2016,23.623922
2135,SAU,UPPSRY,2014,31.80398
2136,SAU,UPPSRY,2016,32.883152
2137,ARG,BUPPSRY,2004,51.205463
2138,ARG,BUPPSRY,2005,50.157973999999996
2139,ARG,BUPPSRY,2006,48.472809000000005
2140,ARG,BUPPSRY,2008,45.804825
2141,ARG,BUPPSRY,2009,44.794253999999995
2142,ARG,BUPPSRY,2011,42.753085999999996
2143,ARG,BUPPSRY,2012,41.416412
2144,ARG,BUPPSRY,2013,40.63517
2145,ARG,BUPPSRY,2014,41.248135
2146,ARG,BUPPSRY,2017,38.528393
2147,ARG,BUPPSRY,2018,36.359134999999995
2148,ARG,TRY,2004,16.711861
2149,ARG,TRY,2005,17.471054000000002
2150,ARG,TRY,2006,17.830963
2151,ARG,TRY,2008,18.973812
2152,ARG,TRY,2009,19.518599
2153,ARG,TRY,2011,20.237337
2154,ARG,TRY,2012,20.556124
2155,ARG,TRY,2013,21.056189
2156,ARG,TRY,2014,20.534544
2157,ARG,TRY,2017,21.406715
2158,ARG,TRY,2018,35.663551
2159,ARG,UPPSRY,2004,32.082676
2160,ARG,UPPSRY,2005,32.370968
2161,ARG,UPPSRY,2006,33.696232
2162,ARG,UPPSRY,2008,35.221363000000004
2163,ARG,UPPSRY,2009,35.687149
2164,ARG,UPPSRY,2011,37.009578999999995
2165,ARG,UPPSRY,2012,38.027462
2166,ARG,UPPSRY,2013,38.308643
2167,ARG,UPPSRY,2014,38.217319
2168,ARG,UPPSRY,2017,40.064892
2169,ARG,UPPSRY,2018,27.977314
2170,IND,BUPPSRY,2011,71.298172
2171,IND,TRY,2011,10.595189
2172,IND,UPPSRY,2011,18.10664
2173,LTU,BUPPSRY,2000,15.770907000000001
2174,LTU,BUPPSRY,2005,12.498502
2175,LTU,BUPPSRY,2006,11.679444
2176,LTU,BUPPSRY,2007,11.068882
2177,LTU,BUPPSRY,2008,9.4485025
2178,LTU,BUPPSRY,2009,8.6813269
2179,LTU,BUPPSRY,2010,8.1011848
2180,LTU,BUPPSRY,2011,7.1331868
2181,LTU,BUPPSRY,2012,6.676203299999999
2182,LTU,BUPPSRY,2013,6.5573592000000005
2183,LTU,BUPPSRY,2014,8.8240929
2184,LTU,BUPPSRY,2015,8.644216499999999
2185,LTU,BUPPSRY,2016,7.484356900000001
2186,LTU,BUPPSRY,2017,7.171962299999999
2187,LTU,BUPPSRY,2018,7.022464299999999
2188,LTU,BUPPSRY,2019,6.7358012
2189,LTU,TRY,2000,41.801403
2190,LTU,TRY,2005,26.547928000000002
2191,LTU,TRY,2006,26.751383
2192,LTU,TRY,2007,28.931428999999998
2193,LTU,TRY,2008,30.408518
2194,LTU,TRY,2009,30.958277000000002
2195,LTU,TRY,2010,32.440028999999996
2196,LTU,TRY,2011,33.489258
2197,LTU,TRY,2012,34.053779999999996
2198,LTU,TRY,2013,35.19833
2199,LTU,TRY,2014,36.668087
2200,LTU,TRY,2015,38.724106
2201,LTU,TRY,2016,39.732628000000005
2202,LTU,TRY,2017,40.273941
2203,LTU,TRY,2018,41.654594
2204,LTU,TRY,2019,43.149418
2205,LTU,UPPSRY,2000,42.427689
2206,LTU,UPPSRY,2005,60.953571
2207,LTU,UPPSRY,2006,61.569171999999995
2208,LTU,UPPSRY,2007,59.999691000000006
2209,LTU,UPPSRY,2008,60.142979000000004
2210,LTU,UPPSRY,2009,60.360397
2211,LTU,UPPSRY,2010,59.458785999999996
2212,LTU,UPPSRY,2011,59.377556000000006
2213,LTU,UPPSRY,2012,59.270019999999995
2214,LTU,UPPSRY,2013,58.244312
2215,LTU,UPPSRY,2014,54.507819999999995
2216,LTU,UPPSRY,2015,52.63168
2217,LTU,UPPSRY,2016,52.783016
2218,LTU,UPPSRY,2017,52.554095999999994
2219,LTU,UPPSRY,2018,51.322941
2220,LTU,UPPSRY,2019,50.114779999999996
2221,CRI,BUPPSRY,2000,69.6353
2222,CRI,BUPPSRY,2001,68.293747
2223,CRI,BUPPSRY,2002,67.236092
2224,CRI,BUPPSRY,2003,65.91481
2225,CRI,BUPPSRY,2004,65.916557
2226,CRI,BUPPSRY,2005,64.87316899999999
2227,CRI,BUPPSRY,2006,64.27426899999999
2228,CRI,BUPPSRY,2007,62.960529
2229,CRI,BUPPSRY,2008,61.940212
2230,CRI,BUPPSRY,2009,61.093235
2231,CRI,BUPPSRY,2010,63.147983999999994
2232,CRI,BUPPSRY,2011,62.58416
2233,CRI,BUPPSRY,2012,60.889778
2234,CRI,BUPPSRY,2013,59.697968
2235,CRI,BUPPSRY,2014,59.457653
2236,CRI,BUPPSRY,2015,60.632358999999994
2237,CRI,BUPPSRY,2016,60.063385
2238,CRI,BUPPSRY,2017,60.489311
2239,CRI,BUPPSRY,2018,60.770302
2240,CRI,BUPPSRY,2019,57.304142000000006
2241,CRI,TRY,2000,16.448679000000002
2242,CRI,TRY,2001,17.826429
2243,CRI,TRY,2002,18.362773999999998
2244,CRI,TRY,2003,19.18364
2245,CRI,TRY,2004,19.812418
2246,CRI,TRY,2005,20.842731
2247,CRI,TRY,2006,21.029401999999997
2248,CRI,TRY,2007,21.768053
2249,CRI,TRY,2008,22.312418
2250,CRI,TRY,2009,23.416771
2251,CRI,TRY,2010,20.980572
2252,CRI,TRY,2011,21.594719
2253,CRI,TRY,2012,23.244442000000003
2254,CRI,TRY,2013,23.270735000000002
2255,CRI,TRY,2014,23.535925
2256,CRI,TRY,2015,23.136086
2257,CRI,TRY,2016,22.998714
2258,CRI,TRY,2017,22.989092000000003
2259,CRI,TRY,2018,22.601564
2260,CRI,TRY,2019,25.066828
2261,CRI,UPPSRY,2000,13.916020000000001
2262,CRI,UPPSRY,2001,13.879825
2263,CRI,UPPSRY,2002,14.401132999999998
2264,CRI,UPPSRY,2003,14.901548000000002
2265,CRI,UPPSRY,2004,14.271029
2266,CRI,UPPSRY,2005,14.284099
2267,CRI,UPPSRY,2006,14.696330999999999
2268,CRI,UPPSRY,2007,15.271419
2269,CRI,UPPSRY,2008,15.747368
2270,CRI,UPPSRY,2009,15.489995
2271,CRI,UPPSRY,2010,15.871445000000001
2272,CRI,UPPSRY,2011,15.821122
2273,CRI,UPPSRY,2012,15.865781
2274,CRI,UPPSRY,2013,17.031295999999998
2275,CRI,UPPSRY,2014,17.006420000000002
2276,CRI,UPPSRY,2015,16.231556
2277,CRI,UPPSRY,2016,16.937898999999998
2278,CRI,UPPSRY,2017,16.521597
2279,CRI,UPPSRY,2018,16.628135999999998
2280,CRI,UPPSRY,2019,17.629027999999998
2281,G20,BUPPSRY,2010,36.138638
2282,G20,BUPPSRY,2011,36.556688
2283,G20,TRY,2010,28.207440000000002
2284,G20,TRY,2011,27.866678999999998
2285,G20,UPPSRY,2010,36.839818
2286,G20,UPPSRY,2011,36.809792
